Season,Lowest temperature (C),Sunshine duration (hours),Maximum snow depth (cm),Total snowfall (cm)
0,17.1,2.6,0,0
0,15.8,0.1,0,0
0,16,0.3,0,0
0,17,0,0,0
0,15.5,0,0,0
0,14.9,0,0,0
0,14.5,0.2,0,0
0,15.6,0,0,0
0,15.2,0,0,0
0,14.9,0.9,0,0
0,13.7,5,0,0
0,17.4,0.1,0,0
0,17.1,8.6,0,0
0,18.5,0,0,0
0,12.9,0,0,0
0,10.6,6.1,0,0
0,13.5,1.8,0,0
0,16.8,3.2,0,0
0,16.5,0,0,0
0,13.8,3.8,0,0
0,13.1,1,0,0
0,12.7,1.1,0,0
0,11.3,9.6,0,0
0,12.8,0,0,0
0,9.6,1.3,0,0
0,8.3,3,0,0
0,8.7,1.8,0,0
0,5.9,3.9,0,0
0,6.3,4.4,0,0
0,4,8,0,0
0,1.8,9.6,0,0
0,4.1,8.7,0,0
0,11.6,0.5,0,0
0,11.8,3,0,0
0,14.7,4.4,0,0
0,9.9,7.3,0,0
0,7,4.7,0,0
0,6,3.6,0,0
0,7.1,1.6,0,0
0,1.6,8.1,0,0
0,-0.1,2.3,0,0
0,9.2,6.3,0,0
0,3,7.3,0,0
0,2.8,0.1,0,0
0,5.3,3.2,0,0
0,1.9,7.7,0,0
0,1.5,5.3,0,0
0,3.8,2.7,0,0
0,1.6,4.5,0,0
0,0.8,1.6,0,0
0,0.2,8,0,0
0,-1.2,8.7,0,0
0,3.4,0.1,0,0
0,0.4,8.6,0,0
0,0.1,5.7,0,0
0,0.4,0.5,0,0
0,-2,1.8,0,0
0,2.4,1.5,0,0
0,1.8,8.2,0,0
0,-0.4,8.5,0,0
0,2.8,1.4,0,0
0,3.9,1.3,0,0
0,-0.7,1.7,0,0
0,-1.6,0,0,0
0,-2,8.3,0,0
0,3,0,0,0
0,6.5,3.3,0,0
0,6.5,0.8,0,0
0,4.7,0.3,0,0
0,-1.1,0.4,0,0
0,-3.8,0.6,0,0
0,-3.9,4,0,0
0,1.6,4.8,0,0
0,2.9,0.2,0,0
0,0.4,0,0,0
0,0.3,1.4,0,0
0,-0.9,1.9,0,0
1,2,2,0,0
1,-2,8.2,0,0
1,-3.6,8.1,0,0
1,-2.8,4.3,0,0
1,3.4,6.1,0,0
1,-0.9,0,0,0
1,-0.9,2.1,0,0
1,-3.9,6.4,10,10
1,-3.5,0,0,0
1,-3.5,0.3,0,0
1,-4.8,0.4,0,0
1,-9.4,7.8,0,0
1,-3.5,0,1,1
1,-2.4,0.3,0,0
1,-4.6,7.1,0,0
1,-4.3,2.1,0,0
1,-4.2,0.4,8,9
1,-7.9,6.2,2,0
1,-4.7,7.7,0,0
1,-2.2,3.8,0,0
1,-3,7,0,0
1,-1.9,0.3,0,0
1,-0.1,0,0,0
1,-2.9,1,0,0
1,-4.9,7.2,0,0
1,-4.6,3.1,0,0
1,-2.3,0,5,5
1,-6.7,4.3,9,5
1,-9.2,5.5,2,0
1,-9.6,2.5,0,0
1,-11,3.3,0,0
1,-4.3,5.4,0,0
1,-5.1,4.1,0,0
1,-4,0.1,0,0
1,-3.7,0.3,0,0
1,-4.2,3.9,1,1
1,-7,4.3,1,0
1,-9.2,7.9,0,0
1,-7.6,0,6,6
1,-0.1,4.2,5,2
1,-1.3,3,0,0
1,-2.7,0,0,0
1,-3.1,0,26,30
1,-4,0,53,34
1,-9,0,61,13
1,-8.6,0,62,7
1,-6.2,0,71,18
1,-9,0.3,82,11
1,-14.3,7.1,68,2
1,-10.1,2.1,64,1
1,-13.4,0.5,58,5
1,-5,0,84,27
1,-10.2,0,76,7
1,-7,0.2,77,6
1,-8.8,0,79,4
1,-13.3,6.8,74,0
1,-16.6,8.4,66,0
1,-11.3,2.2,63,1
1,-5.3,6.4,57,0
1,-7.3,4.4,51,4
1,-3.5,0,55,20
1,-8.7,6.8,55,2
1,-13,5.4,48,6
1,-7,1.8,53,7
1,-7.1,8.2,51,4
1,-11.3,8.7,44,0
1,-7.8,0,52,11
1,-3.4,0,59,13
1,-6.5,0,63,4
1,-11.4,6,58,0
1,-7,0,57,7
1,-6.7,2.4,73,17
1,-6.7,0,83,17
1,-8.2,4.3,90,8
1,-10.8,1.8,80,0
1,-13,4.6,75,2
1,-11.7,8.4,73,0
1,-12.1,9.1,68,0
1,-6.8,0.1,65,1
1,-4.9,1.2,62,2
1,-5.3,7.7,61,0
1,-3.2,0,83,27
1,-8.7,2.7,90,15
1,-13.3,5.7,84,1
1,-2.2,3.7,82,13
1,-6.7,7.7,80,7
1,-6.4,4.7,75,0
1,-2.8,2.6,74,4
1,-5.2,7.1,72,0
1,-6,7.9,70,0
1,-7.7,7.5,67,0
1,-4.2,0.2,64,3
1,-6,3.7,64,6
1,-8.1,9.3,64,0
1,-2.5,7.2,59,0
1,-2.5,0,56,1
1,-4.8,0,60,10
1,-5.1,0,68,12
1,-3.5,0.4,72,17
1,-2.1,0,77,10
1,-4.4,8.5,69,2
1,-9.7,8.7,59,0
1,-4.6,7.6,56,0
1,-2.6,1.8,53,1
1,-2.5,6.4,50,1
1,-0.7,6.9,47,1
1,-4.6,9,43,0
1,-5.3,7.5,38,0
1,-0.2,4.7,34,2
1,-1.9,9.5,30,0
1,0,0,25,4
1,-1.5,8.8,25,5
1,-1.4,3.4,18,5
1,-2.4,3.4,19,3
1,-6.8,10.6,14,0
1,-4.8,0,10,4
1,-0.3,7,9,0
1,-2.5,6.7,0,0
1,-1,7.5,0,0
1,-1.8,10.1,0,0
1,0,0,0,0
0,-0.1,0,0,0
0,-3.2,10.9,0,0
0,-5.6,6.2,0,0
0,-1.6,10.7,0,0
0,-1.5,7.9,0,0
0,0,2.6,0,0
0,5.3,2.7,0,0
0,6.1,0,0,0
0,0.2,0.2,0,0
0,-2.1,9.9,0,0
0,1,0,0,0
0,-0.3,1.9,0,0
0,-2.2,4.9,0,0
0,-1.2,9.5,0,0
0,4.7,5.1,0,0
0,3.4,8.2,0,0
0,3.5,4.5,0,0
0,7.1,9.9,0,0
0,3.9,2.4,0,0
0,-0.6,4.4,0,0
0,5.3,5.1,0,0
0,-0.4,7,0,0
0,-1.5,8.9,0,0
0,-1.1,11.3,0,0
0,7.3,8.5,0,0
0,6.6,0,0,0
0,2.5,8.3,0,0
0,-0.5,11.1,0,0
0,1.8,4.1,0,0
0,0.6,10.9,0,0
0,3,1.7,0,0
0,-0.3,11.5,0,0
0,2.6,8.1,0,0
0,5.8,10.5,0,0
0,6.3,8,0,0
0,8.5,0,0,0
0,6.7,11.5,0,0
0,7.7,11.6,0,0
0,5.8,0,0,0
0,10.2,0,0,0
0,10.9,3.4,0,0
0,10.6,6.4,0,0
0,10.9,0,0,0
0,10.6,3.6,0,0
0,7.9,5.3,0,0
0,6.3,8.5,0,0
0,6.4,5.8,0,0
0,9.1,8.3,0,0
0,6.5,11.5,0,0
0,7.4,11.5,0,0
0,9.3,11.4,0,0
0,11.5,10.3,0,0
0,12.8,8.2,0,0
0,14,0,0,0
0,12.8,1.3,0,0
0,10.9,0.3,0,0
0,9.1,8.4,0,0
0,8.4,11.5,0,0
0,6,11.3,0,0
0,10,7.6,0,0
0,13.1,6,0,0
0,13.7,3.7,0,0
0,6.6,4,0,0
0,4.5,4.3,0,0
0,5.4,8.4,0,0
0,4,10.8,0,0
0,5.3,10.3,0,0
0,13.5,0,0,0
0,12.5,0.7,0,0
0,10,10,0,0
0,7.1,2.2,0,0
0,5.1,11.2,0,0
0,4.8,9.6,0,0
0,8.9,5.5,0,0
0,9.6,9.4,0,0
0,7.3,8.2,0,0
0,12.1,11,0,0
0,10.9,11.6,0,0
0,12.3,0,0,0
0,10,10.2,0,0
0,9.4,9.7,0,0
0,13.5,0,0,0
0,12.8,9.5,0,0
0,11.6,6.8,0,0
0,13.2,6.5,0,0
0,13.6,0,0,0
0,13.1,9.8,0,0
0,14.6,3.7,0,0
0,16.6,4.2,0,0
0,15.6,5.6,0,0
0,17.4,0,0,0
0,17.1,0,0,0
0,17.5,0.1,0,0
0,17.9,2.1,0,0
0,17.4,0,0,0
0,16.9,5.8,0,0
0,16.6,9.5,0,0
0,15.5,10.5,0,0
0,15.9,9.4,0,0
0,18,8.5,0,0
0,18.9,9.8,0,0
0,19.4,7,0,0
0,20.2,1.2,0,0
0,19.6,1.2,0,0
0,18.7,7.2,0,0
0,19.8,8.9,0,0
0,18.8,0.2,0,0
0,18.4,8.4,0,0
0,18,4.2,0,0
0,16.2,11,0,0
0,19.2,10.8,0,0
0,21.4,6.4,0,0
0,19.9,3.6,0,0
0,20.1,0,0,0
0,20,0.3,0,0
0,20.2,0,0,0
0,18.7,1.5,0,0
0,20,1,0,0
0,20.6,2.1,0,0
0,19.6,0,0,0
0,19.5,0.8,0,0
0,20.6,10,0,0
0,17.9,0.6,0,0
0,16.7,3,0,0
0,19.7,3.7,0,0
0,20.2,6.7,0,0
0,21.6,6.7,0,0
0,21.5,5.2,0,0
0,20.3,5.3,0,0
0,21.4,0,0,0
0,19.7,5.6,0,0
0,17.6,5.4,0,0
0,21.2,3.4,0,0
0,20.1,2,0,0
0,19.9,4.7,0,0
0,19.3,5.5,0,0
0,19,0,0,0
0,18.8,0,0,0
0,19.5,3.6,0,0
0,19.9,0.2,0,0
0,19.2,5.8,0,0
0,18.2,2.6,0,0
0,20.2,6.3,0,0
0,19.9,0.5,0,0
0,19.7,1.1,0,0
0,19.2,2.6,0,0
0,19.8,0.8,0,0
0,16.4,8.1,0,0
0,13.9,8,0,0
0,18.3,4,0,0
0,18,4.5,0,0
0,16.3,3.4,0,0
0,13.8,1.1,0,0
0,12.1,7.9,0,0
0,14.2,1.9,0,0
0,12,4.5,0,0
0,10.6,3.2,0,0
0,12.8,6.8,0,0
0,16.8,0,0,0
0,17.5,0,0,0
0,14,7.1,0,0
0,11.4,9.3,0,0
0,13.3,10.4,0,0
0,16.3,1,0,0
0,16.3,1.4,0,0
0,14.6,8.4,0,0
0,12.9,8.2,0,0
0,10.5,7.1,0,0
0,10.3,0,0,0
0,14,0,0,0
0,11.7,4,0,0
0,10.9,8.7,0,0
0,12.9,3.1,0,0
0,10.4,9.5,0,0
0,10.9,3.6,0,0
0,14.9,3,0,0
0,13.8,8,0,0
0,12.1,8.6,0,0
0,10.9,9.2,0,0
0,13.5,2.8,0,0
0,7,0,0,0
0,5.4,5.7,0,0
0,6.7,8.1,0,0
0,3.9,7.1,0,0
0,13,0,0,0
0,11.7,0.3,0,0
0,4.7,5.1,0,0
0,5,7.8,0,0
0,8.1,0.3,0,0
0,10.8,0.8,0,0
0,12.9,9,0,0
0,14.5,7.5,0,0
0,15.3,3,0,0
0,16,5.3,0,0
0,10.1,0,0,0
0,9.4,0.7,0,0
0,10.2,1.1,0,0
0,8.9,0,0,0
0,8.5,0,0,0
0,5.6,3.2,0,0
0,5.3,5.9,0,0
0,7.2,0,0,0
0,8.5,0,0,0
0,11.7,0,0,0
0,11.6,0,0,0
0,6.2,0.6,0,0
0,4.2,4.9,0,0
0,5.2,0,0,0
0,3.5,7.2,0,0
0,2.8,8.6,0,0
0,6.1,0,0,0
0,9.3,0,0,0
0,4.1,2.2,0,0
0,-0.7,8.8,0,0
0,-1.1,6.6,0,0
0,1.7,7.2,0,0
0,2.2,8.3,0,0
0,4.2,1.9,0,0
0,-0.1,8.6,0,0
0,-1.7,8.7,0,0
0,-0.3,8.6,0,0
0,3.5,1.8,0,0
0,1.5,5,0,0
0,-1.8,8.4,0,0
0,2.4,3,0,0
0,-0.5,3.8,0,0
0,-1.5,7.8,0,0
0,3,0.1,0,0
0,3.1,2,0,0
0,-0.1,0.3,0,0
0,-0.8,3.8,0,0
0,-0.9,0,0,0
0,-2.2,0.7,0,0
0,-2.9,1.6,9,9
0,-5.8,5.2,11,2
0,-7.5,3.3,0,0
0,0,0.5,0,0
0,-1.1,0,21,26
0,-3.8,3.4,31,15
0,-5.2,2.8,10,1
0,-1.8,4.2,3,2
0,-3.8,8.2,0,0
0,-2,1.8,0,0
0,1.9,0,0,0
1,-0.5,0.3,0,0
1,-3,4.6,0,0
1,-4.3,7.9,0,0
1,-3.8,3.4,0,0
1,-1.5,0,13,13
1,-2.2,2.5,15,3
1,-3.2,7.2,3,0
1,-3.9,0,2,2
1,-5.4,2.1,0,0
1,-5.7,5.3,0,0
1,-2.7,3.8,0,0
1,-4.2,0,11,14
1,-4.8,1.1,7,2
1,-7.9,5.4,0,0
1,-10.5,7.2,0,0
1,-5.1,4.3,0,0
1,-4.7,0,0,0
1,-5.5,4.7,0,0
1,-4.5,0,0,0
1,-7.9,6.6,0,0
1,-7.4,4.7,0,0
1,-9.9,7.8,0,0
1,-5.6,2,2,2
1,-6.5,2.4,0,0
1,-2.1,2.9,0,0
1,-4.4,0,21,23
1,-5.4,0,41,22
1,-9.4,2.2,41,2
1,-13.4,1.9,35,7
1,-4.5,7.9,34,0
1,-7.3,0.3,26,1
1,-2.3,0.2,24,4
1,-3.4,3.2,29,8
1,-5.9,0.1,36,11
1,-7.1,0.5,34,0
1,-11.1,5.4,29,1
1,-13,0,27,2
1,-7.1,7.9,26,0
1,-9.1,0,27,6
1,-2.6,1.9,24,3
1,-3.6,0,33,23
1,-6.7,0,37,13
1,-11.8,5.3,34,1
1,-14.2,0,37,7
1,-12,5,36,0
1,-14.3,7.5,31,0
1,-2.1,3.5,28,0
1,0.2,0,25,3
1,0,2.5,20,0
1,-4.2,3.6,17,0
1,-6,5.1,17,0
1,-6.5,3.6,18,5
1,-4.5,0,31,15
1,-5.2,0,41,21
1,-10.2,0,57,18
1,-10.4,1.4,60,5
1,-8.5,0,52,6
1,-12.4,1.3,50,0
1,-16.1,4.6,45,0
1,-4.5,4.4,43,0
1,-6.9,1,40,0
1,-10.4,6.4,39,0
1,-4.8,2.2,37,0
1,-4.9,4.8,39,3
1,-8.2,6.7,36,1
1,-9.3,2.1,40,9
1,-6.5,1,45,10
1,-7.2,0,46,4
1,-10,4.3,46,0
1,-12.1,1,42,0
1,-16,8.5,41,1
1,-10.8,2.9,40,3
1,-6.2,5,39,2
1,-7.3,0,41,13
1,-6.3,0,51,12
1,-8.7,7.2,49,0
1,-3,0.1,43,2
1,-4.3,3.2,39,0
1,-7.9,0,56,19
1,-12.2,3.1,56,1
1,-14.3,8.6,49,0
1,-8.7,4.8,45,1
1,-5.4,0.4,41,1
1,-6.3,6.1,40,0
1,-7.8,8.2,40,1
1,-8.8,0.6,38,1
1,-5.8,3.1,37,0
1,-4.5,7.5,37,0
1,-6.1,6.1,34,1
1,0.6,3.3,31,1
1,-0.9,0.2,31,5
1,-5.2,9.7,30,4
1,-7.6,8.4,27,0
1,-4.8,9.8,23,0
1,-1.1,0,17,3
1,-3.8,2.9,14,2
1,-4.3,6.9,11,0
1,-1.4,0,7,5
1,-1.8,0,4,0
1,-5.2,2,0,0
1,-7.2,3.2,0,0
1,-3.1,10,0,0
1,-5.1,10,0,0
1,-2.3,10,0,0
1,-1.2,8.6,0,0
1,-2.7,0,0,0
1,-3.3,9,0,0
1,-4.5,7.6,0,0
1,1.2,0,0,0
1,-1,0.4,0,0
1,-1,0,4,6
1,0.2,0.9,3,0
1,0.8,8.9,0,0
1,-0.8,7.9,0,0
1,0.2,10.6,0,0
1,-2.1,10.6,0,0
1,-0.1,9.5,0,0
1,-0.1,10.7,0,0
1,0.4,7.8,0,0
1,-1.9,10.8,0,0
1,-3.4,10.7,0,0
0,1.6,8.6,0,0
0,5.9,9.7,0,0
0,4.1,10,0,0
0,2.8,7.4,0,0
0,0.9,7.7,0,0
0,7.1,0.9,0,0
0,0,2.6,0,0
0,-2,5,0,0
0,-1.7,0.2,0,0
0,-1.2,10,0,0
0,3.4,0.8,0,0
0,5.8,6.7,0,0
0,1.2,10.4,0,0
0,0,2.5,0,0
0,4.1,5.3,0,0
0,2.8,9.3,0,0
0,2.6,2.1,0,0
0,6.8,3.2,0,0
0,3.6,10.3,0,0
0,6.2,9.9,0,0
0,3.7,11.4,0,0
0,5.3,11.3,0,0
0,7.9,9.5,0,0
0,10.4,0,0,0
0,8.1,0.9,0,0
0,6.4,9.5,0,0
0,6.1,5,0,0
0,4.5,10.2,0,0
0,4.6,11.2,0,0
0,5.7,6.4,0,0
0,5.2,10.9,0,0
0,10.4,0.3,0,0
0,5.5,3.5,0,0
0,5.8,5,0,0
0,3.3,8.3,0,0
0,5.7,4.7,0,0
0,9.6,0,0,0
0,9.5,2,0,0
0,7.3,0.1,0,0
0,2.4,5.1,0,0
0,-0.2,10.9,0,0
0,5,6.5,0,0
0,10.5,0.1,0,0
0,8.3,9.7,0,0
0,5.7,11.2,0,0
0,10,10.4,0,0
0,15,0.9,0,0
0,15.2,3.5,0,0
0,6.6,0.6,0,0
0,5.8,10.6,0,0
0,7.1,7.7,0,0
0,6.6,9.5,0,0
0,11.5,0,0,0
0,9,10.6,0,0
0,6.7,11.3,0,0
0,8.8,10.1,0,0
0,8.7,10,0,0
0,12.2,5.4,0,0
0,10.6,5.6,0,0
0,11.2,0,0,0
0,10.4,1.2,0,0
0,9.8,9,0,0
0,7.1,11.3,0,0
0,10,11.3,0,0
0,10.4,11.6,0,0
0,10.9,5.7,0,0
0,14.8,0,0,0
0,12.7,11.3,0,0
0,16.6,6.3,0,0
0,13.5,9.9,0,0
0,13.6,0,0,0
0,15.3,0,0,0
0,13.5,2.6,0,0
0,10.4,5.8,0,0
0,9.3,10.5,0,0
0,11.1,0,0,0
0,11,1.6,0,0
0,12,10.1,0,0
0,14.2,3,0,0
0,11.8,6.9,0,0
0,16.4,0,0,0
0,13.7,6,0,0
0,11.4,11.5,0,0
0,10.6,0.4,0,0
0,11.1,10,0,0
0,13.6,11.3,0,0
0,15.5,7.7,0,0
0,18,0.1,0,0
0,17.4,0.7,0,0
0,17.9,0,0,0
0,17.2,2.7,0,0
0,17.7,6.6,0,0
0,16.7,9.7,0,0
0,18.4,5.3,0,0
0,18,0,0,0
0,17.6,0,0,0
0,16.7,0,0,0
0,18.3,0,0,0
0,18.1,1.4,0,0
0,17.4,7.6,0,0
0,18.1,6.3,0,0
0,18.2,5.2,0,0
0,19.2,3.3,0,0
0,18.3,9.5,0,0
0,19.1,11.2,0,0
0,20.5,11.4,0,0
0,18.9,11.4,0,0
0,19.2,10.1,0,0
0,18.2,11.2,0,0
0,19.6,10.7,0,0
0,21.6,10.5,0,0
0,22,11,0,0
0,20.2,10.6,0,0
0,19.1,11.2,0,0
0,18.5,11,0,0
0,17.4,10.8,0,0
0,18.8,10.8,0,0
0,18.8,9.7,0,0
0,18.2,2.7,0,0
0,21.7,5,0,0
0,19.8,8.6,0,0
0,19.6,10.5,0,0
0,20.3,10.9,0,0
0,17.7,9.5,0,0
0,18.7,10.2,0,0
0,16.6,11.3,0,0
0,17,10.3,0,0
0,19.1,6.6,0,0
0,19.3,0.2,0,0
0,18,6.3,0,0
0,19.7,5.9,0,0
0,20.5,5,0,0
0,19.7,1,0,0
0,18.6,4.6,0,0
0,21.3,1.5,0,0
0,20.5,6.3,0,0
0,19.9,4.9,0,0
0,17.1,0.2,0,0
0,11.1,10.3,0,0
0,9.1,10.3,0,0
0,10.6,9,0,0
0,14.3,8.4,0,0
0,19.2,3.3,0,0
0,18.4,8.4,0,0
0,18.1,6.4,0,0
0,22,1.6,0,0
0,21.7,1.6,0,0
0,19.7,6.5,0,0
0,18,6.9,0,0
0,19.7,0,0,0
0,19.8,1.5,0,0
0,19.3,2.7,0,0
0,18.3,0,0,0
0,17,0,0,0
0,16,1.2,0,0
0,18.3,4.4,0,0
0,19.6,0,0,0
0,17.6,6.9,0,0
0,15.1,5.6,0,0
0,16.1,0,0,0
0,16.8,0,0,0
0,15.8,0,0,0
0,15,0,0,0
0,14.9,5.7,0,0
0,14.5,0,0,0
0,14.1,2.5,0,0
0,17,0.8,0,0
0,16,0,0,0
0,16.4,0.7,0,0
0,14.5,0.1,0,0
0,10.7,4.4,0,0
0,8.4,8.8,0,0
0,10.4,0,0,0
0,12.7,0,0,0
0,15.3,7.2,0,0
0,14.5,5.8,0,0
0,15.5,1.2,0,0
0,11.9,0,0,0
0,11.9,0.6,0,0
0,10.8,0.1,0,0
0,10.1,7.9,0,0
0,11.7,0,0,0
0,13.3,0,0,0
0,13.5,8.7,0,0
0,11.4,4.8,0,0
0,12.1,6.8,0,0
0,12,0.1,0,0
0,14.7,1.4,0,0
0,16.3,3.7,0,0
0,13.6,5,0,0
0,13.1,7.4,0,0
0,12.5,5.1,0,0
0,12.8,0.2,0,0
0,12.7,0,0,0
0,7.2,3.6,0,0
0,4.2,5.9,0,0
0,9.1,5.3,0,0
0,9.4,1.2,0,0
0,7.6,3.2,0,0
0,7.6,1.5,0,0
0,6.2,4.4,0,0
0,7.9,3,0,0
0,3.7,0,0,0
0,0.7,8.1,0,0
0,2,9.1,0,0
0,4.3,5.6,0,0
0,6.2,1.3,0,0
0,3.7,5,0,0
0,3.3,7.2,0,0
0,6.2,2.6,0,0
0,4.7,6.5,0,0
0,2.8,2.1,0,0
0,3.1,4.1,0,0
0,2.3,5.7,0,0
0,1.7,7.6,0,0
0,-1.2,8.7,0,0
0,0.7,7.2,0,0
0,4.2,4.1,0,0
0,7.7,5.8,0,0
0,8.3,0,0,0
0,8.4,2.5,0,0
0,8.9,2.6,0,0
0,9.3,0,0,0
0,4.6,4,0,0
0,2.6,6,0,0
0,4.7,5.6,0,0
0,6.6,3.9,0,0
0,-0.2,1.9,0,0
0,-1.1,5,0,0
0,-0.9,7.1,0,0
0,0.6,0.3,0,0
0,3.9,4.2,0,0
0,3.8,0.4,0,0
0,-1.4,2.3,0,0
0,-3.4,8.1,0,0
0,1.5,0.2,0,0
0,0.7,0.7,0,0
0,-0.4,6.8,0,0
0,-2.7,7.6,0,0
0,1.2,3.8,0,0
0,-1.4,8.2,0,0
0,0.4,5.1,0,0
0,3.4,5,0,0
0,1.8,2.8,0,0
1,0.3,1.3,0,0
1,-2,8.1,0,0
1,1.4,0,0,0
1,7.9,0.4,0,0
1,2.3,0.5,0,0
1,2.9,0.3,0,0
1,0.3,3.1,0,0
1,-0.7,2.3,0,0
1,-2.5,4.5,0,0
1,-4.8,8,0,0
1,-4.8,4.4,0,0
1,-1.2,0.2,1,1
1,-3.6,7.5,0,0
1,-3.4,0,9,11
1,-8.5,3.7,0,0
1,-10.2,3.4,0,0
1,-0.1,5.8,0,0
1,-1.2,3,0,0
1,-1.7,1.2,8,12
1,-0.1,1.8,7,1
1,-2.2,5.8,0,0
1,-0.7,0.3,0,0
1,-0.7,0,0,0
1,-3.6,4.2,0,0
1,-8.3,6.1,0,0
1,-2.1,1.3,0,0
1,-3.9,2.1,4,4
1,-6.2,0.1,13,15
1,-6.1,0,12,6
1,-6.2,1.4,9,5
1,-8.2,4.9,8,4
1,-11.9,2.7,16,14
1,-4.6,1.1,22,10
1,-9.9,0.2,17,5
1,-14.5,8,14,3
1,-3,2.6,13,8
1,-7.7,1.3,8,7
1,-8.3,4,5,5
1,-2.8,0,14,16
1,-13.8,0.7,28,19
1,-16.7,3.7,23,3
1,-4.5,5.6,20,11
1,-10.6,4.8,15,2
1,-6.7,5.8,13,2
1,-7.7,7.5,10,2
1,-9.6,1.3,9,2
1,-7.2,0,11,3
1,-7.4,2.9,18,12
1,-5.1,2.8,20,6
1,-5.4,4.9,15,0
1,-4.5,0,31,26
1,-5.3,2.2,40,20
1,-12.6,0,51,11
1,-13.6,0.7,45,6
1,-4.7,1.5,49,5
1,-8,6.6,44,9
1,-5.9,0.1,54,17
1,-12,8.2,54,0
1,-11.9,0,69,26
1,-11.7,5.4,71,4
1,-13.1,8.3,61,0
1,-8.4,0,57,8
1,-5.8,7.2,56,1
1,-7.5,4.7,53,2
1,-10.3,4.6,48,2
1,-2.1,0.2,45,5
1,-5.1,7.5,40,0
1,-5.7,2,38,1
1,-6.8,3.1,38,4
1,-6.4,0,36,12
1,-6.7,0,43,13
1,-7.4,4,43,9
1,-9.4,0.1,38,6
1,-7.5,3,41,13
1,-6.5,0.3,39,5
1,-7,4.9,39,7
1,-11.5,2.7,37,5
1,-3.6,0,37,12
1,-8.2,7.8,37,4
1,-11.4,9.1,32,2
1,-4.1,0,30,1
1,0.5,4.1,30,5
1,-2.9,7.3,23,3
1,-6.2,8.3,19,0
1,-5.3,5.2,15,3
1,-8.6,9.4,14,3
1,-5.6,8.4,10,0
1,-1,5.8,8,1
1,-5,3.7,0,0
1,-0.6,0.3,0,0
1,-0.6,3.8,0,0
1,-3.5,9.8,0,0
1,-4.7,4.1,0,0
1,0.7,0,0,0
1,-1.1,9.6,0,0
1,-1.7,4.1,0,0
1,-2.2,0,0,0
1,-4.3,9.8,0,0
1,-6.8,9.7,0,0
1,-3.5,5.1,0,0
1,0.4,0,0,0
1,-2.6,6.1,0,0
1,-3.6,0.2,11,11
1,-3.6,1.6,15,6
1,-5.6,7.9,3,0
1,-4.1,1.7,0,0
1,-6.9,1.7,0,0
1,-7.2,9.9,0,0
1,-1.6,4.5,0,0
1,-3.1,9.3,0,0
1,3,2.6,1,1
1,-1.7,1,0,0
1,-3.9,1.7,0,0
1,-5.7,4.5,9,10
1,-6.6,9.4,0,0
1,-2.5,8,0,0
1,-2,4.3,0,0
1,-2,0,0,0
1,-3.4,6.9,0,0
1,-0.7,0.1,0,0
1,-0.2,0,0,0
0,-2.8,5.8,0,0
0,-4.1,2.9,5,5
0,-3.9,8,0,0
0,-5.5,10.7,0,0
0,-2.2,10,0,0
0,3.9,9.8,0,0
0,3.1,4.1,0,0
0,0,4.4,0,0
0,-0.5,8.2,0,0
0,-0.1,0,0,0
0,-1.1,4.2,0,0
0,-3.4,7.7,0,0
0,-3.9,10.4,0,0
0,1.6,4.3,0,0
0,2.1,8.8,0,0
0,-2.3,11.2,0,0
0,-0.2,5.5,0,0
0,4.4,10.9,0,0
0,3.9,0.6,0,0
0,2.7,11.4,0,0
0,2.1,0,0,0
0,4.9,7.2,0,0
0,2.7,10.9,0,0
0,11.4,0,0,0
0,10.8,0.2,0,0
0,5.7,1.4,0,0
0,0.5,0.6,0,0
0,-3.3,9.7,0,0
0,-0.8,5.8,0,0
0,7.5,0,0,0
0,9,0.1,0,0
0,5.2,6.1,0,0
0,5.8,10.4,0,0
0,3.8,10.4,0,0
0,3.3,11.3,0,0
0,6,5.2,0,0
0,0.8,10.2,0,0
0,-1.3,11.7,0,0
0,5,4.6,0,0
0,3,11.6,0,0
0,4.5,9.3,0,0
0,3.7,11.3,0,0
0,4.6,10.6,0,0
0,9.3,1.4,0,0
0,8.3,9,0,0
0,10.2,8.1,0,0
0,11.7,5.9,0,0
0,13.1,5.6,0,0
0,12.3,7.9,0,0
0,13,1.6,0,0
0,9.1,1.6,0,0
0,5.8,10.8,0,0
0,4.8,11.5,0,0
0,7,11.1,0,0
0,6.7,11.5,0,0
0,9.6,9.5,0,0
0,11.5,9.6,0,0
0,13.6,0.1,0,0
0,7,9.2,0,0
0,3.5,11.6,0,0
0,11.2,0.1,0,0
0,10.8,9.5,0,0
0,10.5,3.8,0,0
0,10.8,11.2,0,0
0,11.4,11.5,0,0
0,14.6,7.1,0,0
0,13.1,11,0,0
0,13.1,0,0,0
0,13.8,1.8,0,0
0,11,2.7,0,0
0,11.7,0,0,0
0,10,2.6,0,0
0,10.5,2.6,0,0
0,8.8,10.9,0,0
0,11.5,7.2,0,0
0,12.7,0,0,0
0,11.2,0,0,0
0,11.4,7.5,0,0
0,10.8,7.5,0,0
0,13.4,0.8,0,0
0,13.2,7.6,0,0
0,13.4,5.7,0,0
0,15.6,0.6,0,0
0,14.5,1.6,0,0
0,13.6,0.2,0,0
0,12.8,8.5,0,0
0,15.1,10.3,0,0
0,15.8,0,0,0
0,17.5,0.2,0,0
0,17.3,0,0,0
0,17.4,1,0,0
